cik,company,form,filing_date,document,accession_number,accession_nodash,filing_url
0000320193,Apple Inc.,8-K,2026-02-24,ef20060722_8k.htm,0001140361-26-006577,000114036126006577,https://www.sec.gov/Archives/edgar/data/320193/000114036126006577/ef20060722_8k.htm
0000320193,Apple Inc.,10-Q,2026-01-30,aapl-20251227.htm,0000320193-26-000006,000032019326000006,https://www.sec.gov/Archives/edgar/data/320193/000032019326000006/aapl-20251227.htm
0000320193,Apple Inc.,8-K,2026-01-29,aapl-20260129.htm,0000320193-26-000005,000032019326000005,https://www.sec.gov/Archives/edgar/data/320193/000032019326000005/aapl-20260129.htm
0000320193,Apple Inc.,DEFA14A,2026-01-08,aapl014016-defa14a.htm,0001308179-26-000009,000130817926000009,https://www.sec.gov/Archives/edgar/data/320193/000130817926000009/aapl014016-defa14a.htm
0000320193,Apple Inc.,DEF 14A,2026-01-08,aapl014016-def14a.htm,0001308179-26-000008,000130817926000008,https://www.sec.gov/Archives/edgar/data/320193/000130817926000008/aapl014016-def14a.htm
0000320193,Apple Inc.,8-K,2026-01-02,ef20060722_8k.htm,0001140361-26-000199,000114036126000199,https://www.sec.gov/Archives/edgar/data/320193/000114036126000199/ef20060722_8k.htm
0000320193,Apple Inc.,8-K,2025-12-05,ef20060722_8k.htm,0001140361-25-044561,000114036125044561,https://www.sec.gov/Archives/edgar/data/320193/000114036125044561/ef20060722_8k.htm
0000320193,Apple Inc.,10-K,2025-10-31,aapl-20250927.htm,0000320193-25-000079,000032019325000079,https://www.sec.gov/Archives/edgar/data/320193/000032019325000079/aapl-20250927.htm
0000320193,Apple Inc.,8-K,2025-10-30,aapl-20251030.htm,0000320193-25-000077,000032019325000077,https://www.sec.gov/Archives/edgar/data/320193/000032019325000077/aapl-20251030.htm
0000320193,Apple Inc.,10-Q,2025-08-01,aapl-20250628.htm,0000320193-25-000073,000032019325000073,https://www.sec.gov/Archives/edgar/data/320193/000032019325000073/aapl-20250628.htm
0000320193,Apple Inc.,8-K,2025-07-31,aapl-20250731.htm,0000320193-25-000071,000032019325000071,https://www.sec.gov/Archives/edgar/data/320193/000032019325000071/aapl-20250731.htm
0000320193,Apple Inc.,8-K,2025-07-25,ef20052355_8k.htm,0001140361-25-027340,000114036125027340,https://www.sec.gov/Archives/edgar/data/320193/000114036125027340/ef20052355_8k.htm
0000320193,Apple Inc.,8-K,2025-07-09,ef20051741_8k.htm,0001140361-25-025275,000114036125025275,https://www.sec.gov/Archives/edgar/data/320193/000114036125025275/ef20051741_8k.htm
0000320193,Apple Inc.,8-K,2025-05-12,ef20048691_8k.htm,0001140361-25-018400,000114036125018400,https://www.sec.gov/Archives/edgar/data/320193/000114036125018400/ef20048691_8k.htm
0000320193,Apple Inc.,10-Q,2025-05-02,aapl-20250329.htm,0000320193-25-000057,000032019325000057,https://www.sec.gov/Archives/edgar/data/320193/000032019325000057/aapl-20250329.htm
0000320193,Apple Inc.,8-K,2025-05-01,aapl-20250501.htm,0000320193-25-000055,000032019325000055,https://www.sec.gov/Archives/edgar/data/320193/000032019325000055/aapl-20250501.htm
0000320193,Apple Inc.,8-K,2025-02-25,ef20044022_8k.htm,0001140361-25-005876,000114036125005876,https://www.sec.gov/Archives/edgar/data/320193/000114036125005876/ef20044022_8k.htm
0000320193,Apple Inc.,10-Q,2025-01-31,aapl-20241228.htm,0000320193-25-000008,000032019325000008,https://www.sec.gov/Archives/edgar/data/320193/000032019325000008/aapl-20241228.htm
0000320193,Apple Inc.,8-K,2025-01-30,aapl-20250130.htm,0000320193-25-000007,000032019325000007,https://www.sec.gov/Archives/edgar/data/320193/000032019325000007/aapl-20250130.htm
0000320193,Apple Inc.,DEFA14A,2025-01-10,aapl4359751-defa14a.htm,0001308179-25-000009,000130817925000009,https://www.sec.gov/Archives/edgar/data/320193/000130817925000009/aapl4359751-defa14a.htm
0000320193,Apple Inc.,DEF 14A,2025-01-10,aapl4359751-def14a.htm,0001308179-25-000008,000130817925000008,https://www.sec.gov/Archives/edgar/data/320193/000130817925000008/aapl4359751-def14a.htm
0000320193,Apple Inc.,8-K,2025-01-03,ef20040370_8k.htm,0001140361-25-000228,000114036125000228,https://www.sec.gov/Archives/edgar/data/320193/000114036125000228/ef20040370_8k.htm
0000320193,Apple Inc.,10-K,2024-11-01,aapl-20240928.htm,0000320193-24-000123,000032019324000123,https://www.sec.gov/Archives/edgar/data/320193/000032019324000123/aapl-20240928.htm
0000320193,Apple Inc.,8-K,2024-10-31,aapl-20241031.htm,0000320193-24-000120,000032019324000120,https://www.sec.gov/Archives/edgar/data/320193/000032019324000120/aapl-20241031.htm
0000320193,Apple Inc.,8-K,2024-09-10,ef20035718_8k.htm,0001140361-24-040659,000114036124040659,https://www.sec.gov/Archives/edgar/data/320193/000114036124040659/ef20035718_8k.htm
0000320193,Apple Inc.,8-K,2024-08-26,ny20033611x3_8k.htm,0001140361-24-038601,000114036124038601,https://www.sec.gov/Archives/edgar/data/320193/000114036124038601/ny20033611x3_8k.htm
0000320193,Apple Inc.,8-K,2024-08-23,ny20033611x2_8k.htm,0001140361-24-038403,000114036124038403,https://www.sec.gov/Archives/edgar/data/320193/000114036124038403/ny20033611x2_8k.htm
0000320193,Apple Inc.,10-Q,2024-08-02,aapl-20240629.htm,0000320193-24-000081,000032019324000081,https://www.sec.gov/Archives/edgar/data/320193/000032019324000081/aapl-20240629.htm
0000320193,Apple Inc.,8-K,2024-08-01,aapl-20240801.htm,0000320193-24-000080,000032019324000080,https://www.sec.gov/Archives/edgar/data/320193/000032019324000080/aapl-20240801.htm
0000320193,Apple Inc.,8-K,2024-05-03,ef20028273_8k.htm,0001140361-24-024352,000114036124024352,https://www.sec.gov/Archives/edgar/data/320193/000114036124024352/ef20028273_8k.htm
0000320193,Apple Inc.,10-Q,2024-05-03,aapl-20240330.htm,0000320193-24-000069,000032019324000069,https://www.sec.gov/Archives/edgar/data/320193/000032019324000069/aapl-20240330.htm
0000320193,Apple Inc.,8-K,2024-05-02,aapl-20240502.htm,0000320193-24-000067,000032019324000067,https://www.sec.gov/Archives/edgar/data/320193/000032019324000067/aapl-20240502.htm
0000320193,Apple Inc.,8-K,2024-02-28,ny20022580x1_8k.htm,0001140361-24-010155,000114036124010155,https://www.sec.gov/Archives/edgar/data/320193/000114036124010155/ny20022580x1_8k.htm
0000320193,Apple Inc.,SC 13G/A,2024-02-14,d751537dsc13ga.htm,0001193125-24-036431,000119312524036431,https://www.sec.gov/Archives/edgar/data/320193/000119312524036431/d751537dsc13ga.htm
0000320193,Apple Inc.,SC 13G/A,2024-02-13,tv0017-appleinc.htm,0001104659-24-020009,000110465924020009,https://www.sec.gov/Archives/edgar/data/320193/000110465924020009/tv0017-appleinc.htm
0000320193,Apple Inc.,10-Q,2024-02-02,aapl-20231230.htm,0000320193-24-000006,000032019324000006,https://www.sec.gov/Archives/edgar/data/320193/000032019324000006/aapl-20231230.htm
0000320193,Apple Inc.,8-K,2024-02-01,aapl-20240201.htm,0000320193-24-000005,000032019324000005,https://www.sec.gov/Archives/edgar/data/320193/000032019324000005/aapl-20240201.htm
0000320193,Apple Inc.,DEFA14A,2024-01-11,laapl2024_defa14a.htm,0001308179-24-000011,000130817924000011,https://www.sec.gov/Archives/edgar/data/320193/000130817924000011/laapl2024_defa14a.htm
0000320193,Apple Inc.,DEF 14A,2024-01-11,laapl2024_def14a.htm,0001308179-24-000010,000130817924000010,https://www.sec.gov/Archives/edgar/data/320193/000130817924000010/laapl2024_def14a.htm
0000320193,Apple Inc.,10-K,2023-11-03,aapl-20230930.htm,0000320193-23-000106,000032019323000106,https://www.sec.gov/Archives/edgar/data/320193/000032019323000106/aapl-20230930.htm
0000320193,Apple Inc.,8-K,2023-11-02,aapl-20231102.htm,0000320193-23-000104,000032019323000104,https://www.sec.gov/Archives/edgar/data/320193/000032019323000104/aapl-20231102.htm
0000320193,Apple Inc.,10-Q,2023-08-04,aapl-20230701.htm,0000320193-23-000077,000032019323000077,https://www.sec.gov/Archives/edgar/data/320193/000032019323000077/aapl-20230701.htm
0000320193,Apple Inc.,8-K,2023-08-03,aapl-20230803.htm,0000320193-23-000075,000032019323000075,https://www.sec.gov/Archives/edgar/data/320193/000032019323000075/aapl-20230803.htm
0000320193,Apple Inc.,8-K,2023-05-10,ny20007635x4_8k.htm,0001140361-23-023909,000114036123023909,https://www.sec.gov/Archives/edgar/data/320193/000114036123023909/ny20007635x4_8k.htm
0000320193,Apple Inc.,10-Q,2023-05-05,aapl-20230401.htm,0000320193-23-000064,000032019323000064,https://www.sec.gov/Archives/edgar/data/320193/000032019323000064/aapl-20230401.htm
0000320193,Apple Inc.,8-K,2023-05-04,aapl-20230504.htm,0000320193-23-000063,000032019323000063,https://www.sec.gov/Archives/edgar/data/320193/000032019323000063/aapl-20230504.htm
0000320193,Apple Inc.,8-K,2023-03-10,brhc10049413_8k.htm,0001140361-23-011192,000114036123011192,https://www.sec.gov/Archives/edgar/data/320193/000114036123011192/brhc10049413_8k.htm
0000320193,Apple Inc.,SC 13G/A,2023-02-14,d382361dsc13ga.htm,0001193125-23-038262,000119312523038262,https://www.sec.gov/Archives/edgar/data/320193/000119312523038262/d382361dsc13ga.htm
0000320193,Apple Inc.,SC 13G/A,2023-02-09,tv0017-appleinc.htm,0001104659-23-015055,000110465923015055,https://www.sec.gov/Archives/edgar/data/320193/000110465923015055/tv0017-appleinc.htm
0000320193,Apple Inc.,DEFA14A,2023-02-03,brhc10047294_defa14a.htm,0001140361-23-004439,000114036123004439,https://www.sec.gov/Archives/edgar/data/320193/000114036123004439/brhc10047294_defa14a.htm
0000320193,Apple Inc.,10-Q,2023-02-03,aapl-20221231.htm,0000320193-23-000006,000032019323000006,https://www.sec.gov/Archives/edgar/data/320193/000032019323000006/aapl-20221231.htm
0000320193,Apple Inc.,8-K,2023-02-02,aapl-20230202.htm,0000320193-23-000005,000032019323000005,https://www.sec.gov/Archives/edgar/data/320193/000032019323000005/aapl-20230202.htm
0000320193,Apple Inc.,DEFA14A,2023-01-12,laap2023_def14a.htm,0001308179-23-000020,000130817923000020,https://www.sec.gov/Archives/edgar/data/320193/000130817923000020/laap2023_def14a.htm
0000320193,Apple Inc.,DEF 14A,2023-01-12,laap2023_def14a.htm,0001308179-23-000019,000130817923000019,https://www.sec.gov/Archives/edgar/data/320193/000130817923000019/laap2023_def14a.htm
0000320193,Apple Inc.,8-K,2022-11-07,d400465d8k.htm,0001193125-22-278435,000119312522278435,https://www.sec.gov/Archives/edgar/data/320193/000119312522278435/d400465d8k.htm
0000320193,Apple Inc.,10-K,2022-10-28,aapl-20220924.htm,0000320193-22-000108,000032019322000108,https://www.sec.gov/Archives/edgar/data/320193/000032019322000108/aapl-20220924.htm
0000320193,Apple Inc.,8-K,2022-10-27,aapl-20221027.htm,0000320193-22-000107,000032019322000107,https://www.sec.gov/Archives/edgar/data/320193/000032019322000107/aapl-20221027.htm
0000320193,Apple Inc.,8-K,2022-08-19,d366128d8k.htm,0001193125-22-225365,000119312522225365,https://www.sec.gov/Archives/edgar/data/320193/000119312522225365/d366128d8k.htm
0000320193,Apple Inc.,8-K,2022-08-08,d297151d8k.htm,0001193125-22-214914,000119312522214914,https://www.sec.gov/Archives/edgar/data/320193/000119312522214914/d297151d8k.htm
0000320193,Apple Inc.,10-Q,2022-07-29,aapl-20220625.htm,0000320193-22-000070,000032019322000070,https://www.sec.gov/Archives/edgar/data/320193/000032019322000070/aapl-20220625.htm
0000320193,Apple Inc.,8-K,2022-07-28,aapl-20220728.htm,0000320193-22-000069,000032019322000069,https://www.sec.gov/Archives/edgar/data/320193/000032019322000069/aapl-20220728.htm
0000320193,Apple Inc.,10-Q,2022-04-29,aapl-20220326.htm,0000320193-22-000059,000032019322000059,https://www.sec.gov/Archives/edgar/data/320193/000032019322000059/aapl-20220326.htm
0000320193,Apple Inc.,8-K,2022-04-28,aapl-20220428.htm,0000320193-22-000058,000032019322000058,https://www.sec.gov/Archives/edgar/data/320193/000032019322000058/aapl-20220428.htm
0000320193,Apple Inc.,8-K,2022-03-04,d294699d8k.htm,0001193125-22-066169,000119312522066169,https://www.sec.gov/Archives/edgar/data/320193/000119312522066169/d294699d8k.htm
0000320193,Apple Inc.,SC 13G/A,2022-02-09,tv0011-appleinc.htm,0001104659-22-016224,000110465922016224,https://www.sec.gov/Archives/edgar/data/320193/000110465922016224/tv0011-appleinc.htm
0000320193,Apple Inc.,10-Q,2022-01-28,aapl-20211225.htm,0000320193-22-000007,000032019322000007,https://www.sec.gov/Archives/edgar/data/320193/000032019322000007/aapl-20211225.htm
0000320193,Apple Inc.,8-K,2022-01-27,aapl-20220127.htm,0000320193-22-000006,000032019322000006,https://www.sec.gov/Archives/edgar/data/320193/000032019322000006/aapl-20220127.htm
0000320193,Apple Inc.,DEFA14A,2022-01-06,d399129ddefa14a.htm,0001193125-22-003593,000119312522003593,https://www.sec.gov/Archives/edgar/data/320193/000119312522003593/d399129ddefa14a.htm
0000320193,Apple Inc.,DEF 14A,2022-01-06,d222670ddef14a.htm,0001193125-22-003583,000119312522003583,https://www.sec.gov/Archives/edgar/data/320193/000119312522003583/d222670ddef14a.htm
0000320193,Apple Inc.,8-K,2021-11-12,d259993d8k.htm,0001193125-21-328151,000119312521328151,https://www.sec.gov/Archives/edgar/data/320193/000119312521328151/d259993d8k.htm
0000320193,Apple Inc.,10-K,2021-10-29,aapl-20210925.htm,0000320193-21-000105,000032019321000105,https://www.sec.gov/Archives/edgar/data/320193/000032019321000105/aapl-20210925.htm
0000320193,Apple Inc.,8-K,2021-10-28,aapl-20211028.htm,0000320193-21-000104,000032019321000104,https://www.sec.gov/Archives/edgar/data/320193/000032019321000104/aapl-20211028.htm
0000320193,Apple Inc.,8-K,2021-08-05,d199884d8k.htm,0001193125-21-237787,000119312521237787,https://www.sec.gov/Archives/edgar/data/320193/000119312521237787/d199884d8k.htm
0000320193,Apple Inc.,10-Q,2021-07-28,aapl-20210626.htm,0000320193-21-000065,000032019321000065,https://www.sec.gov/Archives/edgar/data/320193/000032019321000065/aapl-20210626.htm
0000320193,Apple Inc.,8-K,2021-07-27,aapl-20210727.htm,0000320193-21-000063,000032019321000063,https://www.sec.gov/Archives/edgar/data/320193/000032019321000063/aapl-20210727.htm
0000320193,Apple Inc.,10-Q,2021-04-29,aapl-20210327.htm,0000320193-21-000056,000032019321000056,https://www.sec.gov/Archives/edgar/data/320193/000032019321000056/aapl-20210327.htm
0000320193,Apple Inc.,8-K,2021-04-28,aapl-20210428.htm,0000320193-21-000055,000032019321000055,https://www.sec.gov/Archives/edgar/data/320193/000032019321000055/aapl-20210428.htm
0000320193,Apple Inc.,8-K,2021-02-24,d101693d8k.htm,0001193125-21-054710,000119312521054710,https://www.sec.gov/Archives/edgar/data/320193/000119312521054710/d101693d8k.htm
0000320193,Apple Inc.,SC 13G/A,2021-02-16,d107461dsc13ga.htm,0001193125-21-044816,000119312521044816,https://www.sec.gov/Archives/edgar/data/320193/000119312521044816/d107461dsc13ga.htm
0000320193,Apple Inc.,SC 13G/A,2021-02-10,tv0010-appleinc.htm,0001104659-21-017199,000110465921017199,https://www.sec.gov/Archives/edgar/data/320193/000110465921017199/tv0010-appleinc.htm
0000320193,Apple Inc.,8-K,2021-02-08,d70217d8k.htm,0001193125-21-032394,000119312521032394,https://www.sec.gov/Archives/edgar/data/320193/000119312521032394/d70217d8k.htm
0000320193,Apple Inc.,10-Q,2021-01-28,aapl-20201226.htm,0000320193-21-000010,000032019321000010,https://www.sec.gov/Archives/edgar/data/320193/000032019321000010/aapl-20201226.htm
0000320193,Apple Inc.,8-K,2021-01-27,aapl-20210127.htm,0000320193-21-000009,000032019321000009,https://www.sec.gov/Archives/edgar/data/320193/000032019321000009/aapl-20210127.htm
0000320193,Apple Inc.,DEFA14A,2021-01-05,d767776ddefa14a.htm,0001193125-21-001989,000119312521001989,https://www.sec.gov/Archives/edgar/data/320193/000119312521001989/d767776ddefa14a.htm
0000320193,Apple Inc.,DEF 14A,2021-01-05,d767770ddef14a.htm,0001193125-21-001987,000119312521001987,https://www.sec.gov/Archives/edgar/data/320193/000119312521001987/d767770ddef14a.htm
0000320193,Apple Inc.,8-K,2021-01-05,d29637d8k.htm,0001193125-21-001982,000119312521001982,https://www.sec.gov/Archives/edgar/data/320193/000119312521001982/d29637d8k.htm
0000320193,Apple Inc.,10-K,2020-10-30,aapl-20200926.htm,0000320193-20-000096,000032019320000096,https://www.sec.gov/Archives/edgar/data/320193/000032019320000096/aapl-20200926.htm
0000320193,Apple Inc.,8-K,2020-10-29,aapl-20201029.htm,0000320193-20-000094,000032019320000094,https://www.sec.gov/Archives/edgar/data/320193/000032019320000094/aapl-20201029.htm
0000320193,Apple Inc.,8-K,2020-08-20,d937363d8k.htm,0001193125-20-225672,000119312520225672,https://www.sec.gov/Archives/edgar/data/320193/000119312520225672/d937363d8k.htm
0000320193,Apple Inc.,8-K,2020-08-07,d49399d8k.htm,0001193125-20-213158,000119312520213158,https://www.sec.gov/Archives/edgar/data/320193/000119312520213158/d49399d8k.htm
0000320193,Apple Inc.,10-Q,2020-07-31,aapl-20200627.htm,0000320193-20-000062,000032019320000062,https://www.sec.gov/Archives/edgar/data/320193/000032019320000062/aapl-20200627.htm
0000320193,Apple Inc.,8-K,2020-07-30,aapl-20200730.htm,0000320193-20-000060,000032019320000060,https://www.sec.gov/Archives/edgar/data/320193/000032019320000060/aapl-20200730.htm
0000320193,Apple Inc.,8-K,2020-05-11,d926511d8k.htm,0001193125-20-139112,000119312520139112,https://www.sec.gov/Archives/edgar/data/320193/000119312520139112/d926511d8k.htm
0000320193,Apple Inc.,10-Q,2020-05-01,a10-qq220203282020.htm,0000320193-20-000052,000032019320000052,https://www.sec.gov/Archives/edgar/data/320193/000032019320000052/a10-qq220203282020.htm
0000320193,Apple Inc.,8-K,2020-04-30,a8-kq220203282020.htm,0000320193-20-000050,000032019320000050,https://www.sec.gov/Archives/edgar/data/320193/000032019320000050/a8-kq220203282020.htm
0000320193,Apple Inc.,8-K,2020-02-27,d865740d8k.htm,0001193125-20-050884,000119312520050884,https://www.sec.gov/Archives/edgar/data/320193/000119312520050884/d865740d8k.htm
0000320193,Apple Inc.,8-K,2020-02-18,d845033d8k.htm,0001193125-20-039203,000119312520039203,https://www.sec.gov/Archives/edgar/data/320193/000119312520039203/d845033d8k.htm
0000320193,Apple Inc.,SC 13G/A,2020-02-14,d852265dsc13ga.htm,0001193125-20-038381,000119312520038381,https://www.sec.gov/Archives/edgar/data/320193/000119312520038381/d852265dsc13ga.htm
0000320193,Apple Inc.,SC 13G/A,2020-02-12,tv01779-appleinc.htm,0001104659-20-018528,000110465920018528,https://www.sec.gov/Archives/edgar/data/320193/000110465920018528/tv01779-appleinc.htm
0000320193,Apple Inc.,10-Q,2020-01-29,a10-qq1202012282019.htm,0000320193-20-000010,000032019320000010,https://www.sec.gov/Archives/edgar/data/320193/000032019320000010/a10-qq1202012282019.htm
0000320193,Apple Inc.,8-K,2020-01-28,a8-kq1202012282019.htm,0000320193-20-000008,000032019320000008,https://www.sec.gov/Archives/edgar/data/320193/000032019320000008/a8-kq1202012282019.htm
0000320193,Apple Inc.,DEFA14A,2020-01-03,d799146ddefa14a.htm,0001193125-20-001452,000119312520001452,https://www.sec.gov/Archives/edgar/data/320193/000119312520001452/d799146ddefa14a.htm
0000320193,Apple Inc.,DEF 14A,2020-01-03,d799303ddef14a.htm,0001193125-20-001450,000119312520001450,https://www.sec.gov/Archives/edgar/data/320193/000119312520001450/d799303ddef14a.htm
0000320193,Apple Inc.,8-K,2019-11-15,d828969d8k.htm,0001193125-19-292676,000119312519292676,https://www.sec.gov/Archives/edgar/data/320193/000119312519292676/d828969d8k.htm
0000320193,Apple Inc.,10-K,2019-10-31,a10-k20199282019.htm,0000320193-19-000119,000032019319000119,https://www.sec.gov/Archives/edgar/data/320193/000032019319000119/a10-k20199282019.htm
0000320193,Apple Inc.,8-K,2019-10-30,a8-kq420199282019.htm,0000320193-19-000117,000032019319000117,https://www.sec.gov/Archives/edgar/data/320193/000032019319000117/a8-kq420199282019.htm
0000320193,Apple Inc.,8-K,2019-09-13,a8-kseptember201991019.htm,0000320193-19-000093,000032019319000093,https://www.sec.gov/Archives/edgar/data/320193/000032019319000093/a8-kseptember201991019.htm
0000320193,Apple Inc.,8-K,2019-09-11,d777124d8k.htm,0001193125-19-242975,000119312519242975,https://www.sec.gov/Archives/edgar/data/320193/000119312519242975/d777124d8k.htm
0000320193,Apple Inc.,10-Q,2019-07-31,a10-qq320196292019.htm,0000320193-19-000076,000032019319000076,https://www.sec.gov/Archives/edgar/data/320193/000032019319000076/a10-qq320196292019.htm
0000320193,Apple Inc.,8-K,2019-07-30,a8-kq320196292019.htm,0000320193-19-000073,000032019319000073,https://www.sec.gov/Archives/edgar/data/320193/000032019319000073/a8-kq320196292019.htm
0000320193,Apple Inc.,10-Q,2019-05-01,a10-qq220193302019.htm,0000320193-19-000066,000032019319000066,https://www.sec.gov/Archives/edgar/data/320193/000032019319000066/a10-qq220193302019.htm
